tweet_id	user_id	class	tweet
1196882343715393537	1109777310637543429	0	@The_DreamSlayer Jm'en branle du courage, donnes moi de la vodka et du Xanax ça fera l'affaire  ༎ຶ‿༎ຶ
1157610608726073350	927539312580857856	1	1 variation de l'absorption-diffusion de la lévothyroxine du nouveau #Levothyrox constituerait 1 stress physiologique perturbant l'équilibre thyroïdien. Cela expliquerait la fréquence des symptômes, y compris à bilan thyroïdien normal. https://t.co/4nh1fE5WSM
1198650959406256129	1087862303918358528	0	Bon, j’ai acheté du valium. Je n’ai plus rien à la maison, ni subutex, ni tramadol, ni weed.
1195042352190111744	1094707039731924994	0	Je rentre xanax et dodo bye
1199345957600542722	475175566	0	J'ai eu le feu vert pour arrêter la pregabaline c'est cool 👌
1198266342471798794	832545911276392449	0	Acheter Sildenafil Citrate Generique En France https://t.co/pJE1uEqZzE https://t.co/gBs0gKbauq
1198933188183314432	1100708689005215745	0	Xanax, Lexomil, Lysanxia, Valium, lorazépam, Myolastan, ces médicaments qui rétrécissent le cerveau - https://t.co/GCXrriGBD9 https://t.co/5b3lfmd6U7
1197574104192303105	1144343840276602880	0	Bon du coup j'ai attrapé un virus et mon corps doit se défendre tout seul contre lui ✌🏻je suis en arrêt demain et samedi et j'ai une espèce de ventoline comme pour l'asthme ✌🏻
1177918281631621125	1074670974472208384	0	@mamouleila @le_brouteur Les enfants d'enfants, c'était du naturel... mais ceux de maintenant là, y a trop d'ATTOTE et de viagra dans leurs hormones. C'est pr ça qu'ils sont si bruyants et surexcités.🤠
1194259328053714950	2782550131	0	@journaphrodite Haha c'est tellement moi aussi. Mais mon médecin m'encourage a faire du sport pour éviter les xanax donc ça devrait passer crème !
1197279921812492288	999210782230491136	0	@lodwlly J’ai une ventoline si tu veux (fin pas là mdr)
1198693776694403072	727689375300096000	0	@DidierMaisto Prévois de nous acheter des xanax.... On va vite saturer...
1199422846650458113	3051054265	0	@DoniaAmelie J'ai la ventoline de mon frère if you want
1132942409250279425	2681499402	0	Xanax, Lexomil… : quelle proportion de Français concernée par une utilisation chronique  https://t.co/LYhwsDlXpW
1167513811420667905	3178053219	0	ils m’ont injecté une sorte de morphine je me sens si faible mdr je mets 4 minute à écrire ce tweet
1197692404259852288	419829111	0	Je sens mes poumons se comprimer et je commence à manquer d’air mais au lieu de réagir et de prendre la Ventoline je fais rien 🤷🏾‍♀️ coucou c’est moi
1197635309833523200	1148887369153679362	0	Regardez, le veganisme, ça rend malade. Il sera obligé de prendre des corticos et de la ventoline pour se soigner... 😂
1199386856590323712	1120109022	0	Alors j’ai mes clés, mes écouteurs, mon porte-feuille, mes clopes, une barre de céréale, du xanax, mon ego surdimensionné c’est bon j’peux sortir 😃
1144736494587916288	466544335	0	Parce que le médecin de famille de mon adolescence, homéopathe, qui a décidé que la meilleure option thérapeutique pour mes crises d'asthme était un putain de placebo sucré que je prenais consciencieusement et qui ne soulagerait rien, plutôt que de la ventoline, est un connard.
1198366505941045250	259776236	0	@talonaiguille19 @Ozixh @Alby241178 @louis_amiel @MichelM53279509 @Bidulelc @JeremyTorenn @pugetopolis Deux Xanax pour la dame, merci.
1125067112110800897	2688358331	0	27. Les filles quand un gars vous plaît vous attendez ou vous respirez un bon coup , préparez la ventoline et dites bismillah avant de pull up dans ses dm et lui dire ce que vous ressentez ? https://t.co/0vmGC71eTm
1168298868901126144	3351188721	0	Besoin d’un xanax pour msentir mieux 😖😖 #ESI #3èmeannée #stage
1198438341924020224	3303755338	0	@Florimelles Je pense pas connaître, mon médecin traitant fonctionne toujours par ventoline + flixotide et cortisone en cachet si besoin
1195853579652882432	735704454	0	vrmt ma pire vie de plus avoir droit au xanax
1196045330338516992	976096958531166209	0	J'ai plus de ventoline c'est la merde là
1198024198054141952	714436269665886212	0	je suis le seul qui écoute rupaul à haute dose encore ? vraiment mon xanax musical
1198272359578427392	1071840709907488771	0	@Breakheartsnot3 A toutes les personnes qui m’ont dis que je faisait de la comédie pour sortir de cours mais mon dieu lisez ça. Et honnêtement vous ne savez pas ce qui se passe dans la tête des gens l’année j’ai été mise sous xanax et sous antidépresseurs alors arrêter de juger les gens quand ils
1194727487961489408	1058009186573934594	0	elle est gentille, mignonne, drôle et encore plus sous Xanax, elle fais des crêpes qui finissent sur le plancher mais elles sont délicieuses.  allez la pecho. https://t.co/fwaT1eQPUQ
1167525799026733059	1080942348052455425	0	@manonw1505 mdr toi t'as pris du xanax y'a que vous qui faites ca
1194200694364016640	924890413324034048	0	@JLMelenchon Tu devrais prendre un Xanax tu as l’air surmené en ce moment ! Sûrement la #MarcheDeLaHonte ! Un peu de repos te ferait le plus grand bien !
1159446680070230017	72033963	0	J’aime bien l’anesthésiste de @CHUdeToulouse qui diminue ma dose de morphine alors que mes douleurs sont toujours les mêmes. Je pleure de douleur là et demain je dois rentrer chez moi. C’est pas normal.
1197124925439586305	2899606858	0	Gestion de crise pour des laboratoires pharmaceutiques. Aux USA où on dénombre + de 400K morts par overdose de produits opiacés, OxyContin, Purdue, J&amp;J sont mis sur la sellette. En Chine également... #opiacés #gestiondecrise #opioids  https://t.co/yamKmnWENX
1196049565729861634	1009104786074079232	0	@MadThilde @MonsterTagada merci beaucoup!! je ne sais pas encore si je serai sous seroplex ou prozac mais du coup si tu peux me dire vite fait comment ça se passe avec le seroplex actuellement ? merci merci merci!!!!
1173940173031313413	236819075	0	Le médicament anti-douleurs « Tramadol » est un tueur silencieux ! https://t.co/09SbasAaTT
1133367194887364608	1077539200390610944	0	Putain le rire de Tarik je meursssssss je vais mourir ce gars est incroyable putain j’en peut plus ramener moi de la ventoline putain. https://t.co/5frpXSbMnJ
1194405147641819137	4704869851	0	Je veux limite me faire mettre une perfusion de lexomil/Prozac en intraveineuse comme ça no need for sex
1128963887980793857	383802907	0	Avant de tweeter ceci, j'ai vérifié que le metoclopramide n'est pas en rupture de stock en pharmacie  #EcoResponsable https://t.co/P1jkD9Nhu8
1199323511971549184	999038460190130176	0	@RiverBlackQuinn @IsaacNewURL L'airomir c'est exactement la même molécule que la ventoline mais avec un inhalateur plus simple à utiliser, pratique pour celleux qui ont du mal avec la coordination /motricité fine etc..Tu peux même éjecter manuellement la dose sans inspirer (génial en cas de crise de panique)
1156308547967361025	3025589855	1	Mm mes medocs a la codeine ca marche pas
1195307052224204800	877597953225105408	0	ne pas oublier que Poxel pourrait passer un nouveau partenariat sur l’imeglimine par exemple un GLP1 + imeglimine dans le meme cachou ou le januvia ! merck USA le fait bien januvia + metformine !
1197136926911946752	120069863	0	Je suis Paroxétine, Dieu de la pharmaco https://t.co/qyW6j5ngr3
1198698903249526785	1115280288958038016	0	on dirait c toi tu paies ma Ventoline. laisse moi respirer trql nn???
1194332203335004160	978016407937044481	0	pas attendu de finir le lycee pour finir sous xanax et prozac perso💋 https://t.co/o65o0KKwxc
1198674134793932800	1067204656760324096	0	@Cebrengalatee @SECRETDMOTS @leheuss1 Met toi de la ventoline dans le fion
1195312606820601857	2908008801	0	Twitter je sais que parfois tu fais des miracles 🙏🙏🙏 Y aurait-il un.e médecin qui pourrait prescrire du Xanax à mon voisin ? Il va vraiment pas bien et n'est pas capable d'aller consulter... C'est au nom de Finkielkraut s'il-vous-plaît. RT au max ❤️
1197722385438453760	742177651922743297	0	jarrive plus a dormir tot jvais retaper dans l'alprazolam jcrois
1197604853817720832	888266890853761024	0	@DallasMavsFr @DubNationFr Courage à vous @DubNationFr pour matter les matchs de votre pivot titulaires sans prendre de Xanax
1199419811471773698	3047712905	0	Bon bah maintenant j'apprends que je suis asthmatique et qu'à partir de maintenant j'aurais toujours de la ventoline sur moi. Et il reste encore plus d'un mois avant 2020 :)
1195331922894999553	467768066	0	Metformin HCl 850 mg X 30 tablets:  AAC = $3.60, AWP = $119.70 https://t.co/r7pn82pJnB
1196580756837019648	977972548255272960	0	Est-ce que je vais me laisser crever pcq ma ventoline est tombée à côté d’une grosse araignée? Tout à fait
1197927421951053827	937830627474395136	0	@JustUnaDonna @LeCobaye C'est sûr que gingembre et acupuncture, face à une prescription de thalidomide ça fait petits-bras
1198915160326443008	910423437767737345	0	@Cypri_Cyp Rien à voir, crise d'angoisse, je suis sous Xanax 🙁❤️
1197587448966066176	1027574988864409602	0	@itsabtflcrime j'en ai eu c'était de l'alprazolam puis plus tard j'avais changer contre la sertraline
1199235470300983296	1182008503516504064	0	livraison discrète sur Wickr :plugpusherdaker  #paris86 #paris78 #paris3 #pontoise #nanterre #creteil #versailles #Saintdenis #week #beuh #shit #cocaine #evry #melun #laval #Angers #vannes #Brest #montauban #hash #thc #methamphetamine #pillules #xanax #cristal #visitparis #thc https://t.co/U3UPHvAitG
1152686812596441093	2578969777	0	@_nightoray CLAMP  Collectif de quatres Mangaka, principalement connue pour Card Captor Sakura qui semble avoir marqué une génération a la télé. XXX Holic et Tsubasa Réservoir Chronicle qui sont lié. Le Charadesign de Code Geass et de Cross Ange il me semble. https://t.co/LwAccUg7Dt
1195613624208953349	702916965053112321	0	@BerrimAdel @Zbel92 @BalanceTonPost Mdrrr je comprend pas pk tu es aussi méchant tu as un problème ac l’islam tt simplement détend toi y’a une forme de haine et de jalousie en toi prend un xanax et détend toi je t’invite à lire correctement
1194562173579792384	1188728032317595648	0	On m'a prescrit du Xanax ossekour
1196525491555127296	1101831110365974528	0	@Dave_Drumy @mmuuggiiwwaa @LeSushiFrosty @erwxnn @YokoyanNoYeti @Yanissu8z @ashmugi @57zcr @EncoreBouly @GaspardOOO @Hugotoutseul un p'tit xanax avec lil peep
1198688619684339713	574853484	0	@seroplex_5mg Je dois perdre le gras parce qu’en dessous se cache un prozac
1103019887914561537	2571104467	0	#Levothyrox: Ouvrons une enquête parlementaire! https://t.co/cEtjCNtIsc via @mesopinions_com
1194931765560954881	1074087161660653569	0	Je prend casi plus de Xanax je suis grv heureux
1196405804313784320	1034389548225183744	0	La Ventoline, c’est la seule femme de ma vie. Presque chaque nuit, elle me sauve d’une mort par asphyxie.
1154387045005090821	1099378905373392896	0	«avant j’étais sous Deroxat mais j’ai arrêté et maintenant je prends de l’homéopathie, ça marche bien! Mais vous savez c’est dans la tête tout ça »  jtelfaispasdire
1175490708658098176	2826292747	0	Maladie des agglutinines froides, cause rare d’anémie hémolytique auto-immune, possiblement exacerbée par une récente infection virale et un temps froid (-9 °C). Patient réchauffé, traité par perfusions sanguines et rituximab pendant une semaine https://t.co/CYZsdDTEKy via @NEJM https://t.co/3JngrxufHs
1197514057793839105	1157746584886681601	0	vous savez la d’ici cette semaine j’aurai re du xanax je vais surdoser juste pour dormir 17h par jour vraiment quel bonheur j’aurai plus besoin de reflechir a ma vie de merde
1194408290580647938	4878087219	0	@betr4nd Futur ado au Xanax à 14 ans...
1198067271911931904	233342329	0	@SirPon Le Prozac.
1195474775868682241	1082792368376553474	0	@pushingcam @lhttpshaina Cam, pour seul arme sa ventoline , arrivera -t-elle a terrasser la bande d’extrême droit de La Sorbonne ?  A l’aide de ses coéquipières Shaïna l’embrouille et Emona le boulet pourront ils aller au bout de leurs missions ???
1138013839033847808	2850992243	0	Et le viagra c'est bon pour l'écosystème ? https://t.co/UdMCCOtbYJ
1196337042147414016	825695734670487554	0	Après l’eau chaude de la douche sous prod, la @Ligne14_RATP sous Xanax 🤦🏻‍♂️
1196788321298649089	201217313	0	Attention à la prégabaline...... Résumé de 2 études sur données nationales (Suède et Australie) à lire ici (lien vers les 2 études en bas de page) https://t.co/rrfhBBf1tM Augmentation de mortalité quand co-prescrit avec opiacés et benzos. https://t.co/PM8OAeRn1B
1133061106338082819	1116727931605323777	0	Voici L intro de la Team Axina  Bientot sur YouTube https://t.co/OIfYKvy0YU
1196158957879988227	1519023014	1	bonjour a TOUS jai decouvert que je perdais la vue grace o PROZAC du coup je chouine et la reaction de mes proches cest FALLAIT PAS PRENDRE DANTIDEPRESSEURS PETASSE et je COMPRENDS VOTRE POINT DE VUE MAIS ALLEZ VOUS FAIRE FOUTRE SI VOUS LISEZ CA VOUS PREFEREZ QUE JE ME TUE OU QUO
1199595775233155073	1192598151254798337	0	@INFLUENCEUR_1er je prends du xanax, c'est un médoc mdr
1195240280565460997	1036988944095879170	0	"@CarmenNoemie To do list de Houellebecq  - Ne plus bander  - Prendre 3 Xanax par jour  - écrire que les femmes ""ne servent qu'à baiser""  - Prendre un viagra  - Écrire un livre sur ""l'invasion musulmane"" (oups déjà fait)  #todolisthistoire  #todolistlittérature"
1194194547875684353	967535291677511681	0	#levocops, Novembre et décembre 2019, deux mois importants dans une actualité Levothyrox toujours aussi dense https://t.co/PjVgW0aC28
1194245785745051651	1177528795173179392	0	@AyaNakamuraa @brazza2fois @Mdelormeau mathieu prend 1 xanax ca ira mieux
1197657664165072896	3184558303	0	@jolnirsdottir etizoSLAM + suboxone + dabs = BOOM
1199342494531538944	2815491970	0	Je viens de prendre un xanax pour arrêter de pleurer. Feel like a loser again.
1193996491528032256	1014613328801476613	0	✍🏿Pendant le cours de chimie :   donner la formule brute du butane 😊😊😊  ✍🏿Pendant la composition :   Le diclofenac ou acide 2-(2-(2,6-dichlorophényl)aminophényl)ethanoïque 😱😱😱
1199632973211013123	1005163623570923520	0	@coeurderelou tu peux ^^ premier jet en rentrant cet aprem ^^  ps: prends un xanax d'avance toi
1126394722854027264	603599042	0	Apportez une ventoline https://t.co/nn0S010Kq5
1196926320531398657	727689375300096000	0	@ergo_france @_ghost_hammer_ @ArnaudFrexit @tigrou24100 @UPR_Asselineau @VotezPoisson @CNEWS @ZemmourFaceInfo @christine_kelly tu cherche des infos ?..ben t en auras pas BAS DU FRONT allez a la niche un xanax et au lit..le temps que tu lises cela tu seras dans la fosse avec tes amis n ayant qu un neurone celui du fascisme
1199091937447424000	832545911276392449	0	Sildenafil Citrate Comprimé Pelliculé Boîte De 28 Prix | Pharmaprix En Ligne https://t.co/BfFOU1622i https://t.co/ifmLXKrrOi
1197442653413167106	853524978091905029	0	watch me doctolib soon pour demander des somniferes and sum xanax
1157212154061348864	2188044039	0	En octobre 2018, un proche du dirigeant italien a rencontré des représentants russes à l'hôtel Metropol de Moscou pour évoquer un possible coup de pouce financier avant les élections européennes de mai.
1170778720568774657	1167239247616794624	0	@mevoilelaface Envoie la ventoline stp
1195765610740879361	3345342377	0	question médicale : pourquoi est ce que le lamictal est prescrit aux épileptique ET aux bipolaires ? (problème neuro et problème psy) ? en fait je comprends pas
1197446021846097920	706614486803857413	0	En plus j'ai pas pris ma ventoline 😔
1197610207548977152	1072067745066430464	0	@JohnFreeman270 Fais pas de fausse accusation aussi ton corps shooté au Xanax
1195054937736171521	837952530583805952	0	@RomaneDst @malik1384 @Jean_claude_IDF @ThomasL_iberty Vu comme tu démarres à 50 piges tu es Tati daniele, si jeune et si acariâtre, tu devrais faire des analyses il y a peut être un problème hormonal 😂 un point positif il n’y aura plus de changement de levothyrox
1158402104383483904	920224967513575424	0	Urgent ! Cherche producteur de #pommesdeterre 🥔 dans les @hautsdefrance pour retour d’expérience sur hydrazide maléique
1130092872882163713	2153231655	0	Cocaïne Morphine Cigüe Opium Vintage pharmacy jars France Rouen Pattern Signed UC https://t.co/DPDs8EVWf0 via @Etsy
1166734500895891456	789843396840087552	0	2 ex-dresseurs de  Seaworld confirment que les orques sont droguées au valium.  Ils affirment que les orques détenues dans ces parcs à thème sont régulièrement droguées, privées de nourriture et et qu'elles s'automutilent à cause du traumatisme psychologique qu‘elles subissent. https://t.co/a2EDqaKFUn
1149935219149070336	377530701	0	@asturde Manque je pense   Tu touche pas a la paroxetine ?
1199403474305343489	1104018733583032321	0	C’est pas ça fait 1h je me plains d’avoir troppppp mal au bas du dos à gauche et là je regarde une vidéo YouTube y a une pub pour voltaren CH combat les douleurs du dos, l’espionnage so quoi
1130758013999099904	878456869	0	Un maire du Loiret veut distribuer du Viagra aux habitants pour les inciter à faire des bébés https://t.co/3jl3joNdOa
1136637062604607488	103223236	0	@pl_sgy @SNCF @TGVINOUI Prenez un xanax. Ça vous détendra et vous aidera peut être à comprendre que ce drapeau représente un mouvement de personnes qui ont du vivre cachees pendant des décennies pour ne pas être persécutées. Un peu d’histoire ne vous fera pas de mal.
1198617105953959937	434690429	0	@BFMTV Effectivement,  quand je la vois je prends un prozac !
1149781820843708416	1001017226227539968	0	et dans la ville j'revends le tramadol nassim ne le sait pas
1198680425851478016	565381610	0	"@Marsallon @Seb_337 C'est vraiment une fixation que tu fais sur moi Marsallon ? tu dois avoir vraiment un emploi du temps..très vide..pour surveiller , épier une ""pauvre crétine de Gilet jaune""  et compter les fautes :)  allez prends un xanax et dodo 😆🤓💤"
1153738018416746496	1060249252079824896	0	Eh biloute c'est ko lo viagra des fommes ? Boh la carte blo !!
1196695077969694720	3366352467	0	OK donc ce matin pas trop réveillée j'ai confondu le tube de dentifrice avec celui du voltaren... 🤦🏼‍♀️Tout vas bien...
1143631914240290819	1067508736992952327	0	Yacouba Isaac Zida démarche des journalistes https://t.co/C4dbCPgNRT
1199102368010379264	887690934430949382	0	Ma mère envisage de le revoir mercredi mais doute que cela devienne un « plan cul » (sic.), sur ce je vais prendre une douzaine de xanax et dormir.
1195589124281032704	520783860	0	@HedgeHog_Dr #Morphine chlorhydrate  Doucement , hein,  pas une #oxycodone pleine dose d'emblée   + efficace  Et - dangereux que le tramadol
1196180001433047041	261604052	0	@Thomas__Ries Véro elle m’a frictionnée au Voltarene gros... j’ai encore plus mal qu’avant avec la bagnole mdr
1196213062744911875	3064413550	0	@ImSarahWhatever Baise un Xanax putain phoque !!!!!!!
1199432451975725056	92498601	0	@conazole @fluidloading @FZores @Vadeboncoeur_Al @fan2physio @WeirdcongMD Les patients qui ont reçu du Vioxx et du xigris te saluent
1197251211956801538	1470743845	0	@Lilolaa_ J'ai été refusée à la pré-inscription en ligne car j'ai répondu oui à 1 question. Je prends un traitement, du levothyrox. Et là je vois que si on a répondu oui à 1 question il faut les contacter pour qu'ils valident ou pas. Mais peut-être que ce ne sont pas les mêmes questions...
1197923525543256064	1066661650886008832	0	hé bé on dirait que c'était une bronchite ce virus à vous foutre un quincke. jmen sors pas j'arrive pas à l'ENTENDRE cte chienne. bon. jle fous sous cortisone et ventoline. si c'est une laryngite ça marchera pareil. pas de fièvre une toux foireuse jvais faire quoi hein.
1146332999853756416	1143527803733909504	0	@Damocles_Fr C'est corélé avec le prozac. C'est l'éloge du suicide. C'est un comportement de lemming et de BOBAC. Serait-ce lié avec un génocide ?
1197984082506002432	4163709382	0	@RedBinksss Jsuis k.o sa mere 😭😭 Le respect est parti prendre de la ventoline la 😭
1194328672766816257	1094915121992908800	0	@lequipedusoir je trouve monsieur Schneider un tantinet agressif. Avez-vous du Xanax à lui donner?
1195983956925177856	488564551	0	Ils essaient le rivaroxaban dans toutes les indications possibles rien n arrêtent Bayer et rien n’es arrêtera https://t.co/pyXBzmKU40
1155620589828280324	1001557347939045376	0	J’ai fais quoi pour mériter de souffrir au point d’être sous morphine ptn ??????
1174014638712938499	239133570	0	@Diane_Ddt Maintenant j'ai de la morphine a petite dose en médicament en cas de douleurs extrêmes, des anti-inflammatoires et puis des spasfon (complètement inutiles)
1194948533314629632	2229779802	0	En plus de la contrefaçon on retrouve de la Prégabaline expirée sur le marché. Cepalapenn
1199303951688056832	1541389591	0	@IsaacNewURL On en demande une à ses potes qui en on en Rabe?  Genre moi j'en ai toujours tout plein... Mais c'est de l'airomir
1195451080685039616	1044682389564411904	0	Je file deux taffe et je suis obligée de tout lâcher pour prendre ma ventoline vraiment je cherche la merde aussi
1199032077074751488	1144705410559021058	0	Déjà quand ta une maladie au coeur, t’as forcément un truc comme de la ventoline etc avec toi. Bah lui il avait jamais rien. Et puis pour revenir au message. Ce mec il faisait tout le temps des fautes d’orthographe. Genre « mais » il l’écrit « met » mdrr.
1198663945525104640	704075412566056960	0	C’est que les meufs qui prennent qui xanax qui réagissent comme ça
1198234210521288704	1029705947328012289	0	Quand t'oublies de prendre tes alprazolam mdrr
1194335328879796230	1148965728827170816	0	@jmaphatie @cavousf5 @Francois_Ruffin @JLMelenchon On appelle ça : faire une fixette Jean Mich’  Prends ton xanax et dodo !
1197755982732046336	42358454	0	La buprénorphine a été ajoutée à la liste des Médicaments à Marge Thérapeutique Étroite ? Pourquoi ?  Par quel lobby ?  https://t.co/FontoLZx2D
1199091091464691713	1043253172456833025	0	ajd qu'est-ce que jv faire? j'en sais rien mais g du Xanax :))) https://t.co/w11hpQxtVz
1129084314740772870	739156735668191232	0	Le viagra, c'est pas bon pour tout le monde, visiblement ... https://t.co/Pi20DTf3rL
1198678158318407681	1068219283916890113	0	tuveu dla ventoline mn frr
